timestamp,r,rOld,kp,ki,delta,irrigation_old,et0,opt_avg,obs_avg,daily_pluv,compensation,irrigation_error,scenario_id
1719126000,-0.21054095864725966,-0.21054095864725966,12,3,-0.36,-0.36,1.6632265501860408,4.71830645976308,4.046376758011586,1.7999999999999998,0,-0.36,Minus_comp
1719212400,-0.21520057709509816,-0.21520057709509816,12,3,-0.61,-0.61,1.5856569477409397,4.71830645976308,4.031884694859835,5.8,-0.36,-0.97,Minus_comp
1719298800,-0.21798578748156153,-0.21798578748156153,12,3,-0.04999999999999993,-0.04999999999999993,1.6430199437714739,4.71830645976308,4.012413956417117,12.6,-0.67,-0.72,Minus_comp
1719385200,-0.21057502969845013,-0.21057502969845013,12,3,-0.09999999999999998,-0.09999999999999998,3.7360647761286776,4.71830645976308,4.018941381617841,1.0,-0.68,-0.78,Minus_comp
1719471600,-0.20694681160481082,-0.20694681160481082,12,3,0.5599999999999999,0.5599999999999999,3.2830581050375076,4.71830645976308,4.004814324155841,0.0,-0.82,-0.26,Minus_comp
1719558000,-0.16174824710521118,-0.16174824710521118,12,3,0.8871380326795617,0.8871380326795617,8.105450401178516,4.71830645976308,4.116598856515649,0.0,-0.59,-0.32,Minus_comp
1719644400,-0.1216327675604039,-0.1216327675604039,12,3,1.3436254845360374,1.3436254845360374,6.855392222915658,4.71830645976308,4.217942844728282,0.0,-0.45,-0.11,Minus_comp
1719730800,-0.08402339496554077,-0.08402339496554077,12,3,0.8628677707777727,0.8628677707777727,6.275478723242181,4.71830645976308,4.31541591570702,0.0,-0.23,-0.91,Minus_comp
1719817200,-0.02042358308263803,-0.02042358308263803,12,3,1.4347947641246912,1.4347947641246912,9.008052630760128,4.71830645976308,4.478686921505146,0.0,-0.45,-0.58,Minus_comp
1719903600,0.02295598463598636,0.02295598463598636,12,3,1.5842175306561435,1.5842175306561435,6.40343719338403,4.71830645976308,4.586862268248588,0.0,-0.53,-0.97,Minus_comp
1719990000,0.06828405447521703,0.06828405447521703,12,3,2.373006532152562,2.373006532152562,6.828302846826217,4.71830645976308,4.695033628873657,0.0,-0.82,-0.78,Minus_comp
1720076400,0.0794928517882706,0.0794928517882706,12,3,3.0359906552740163,3.0359906552740163,3.501203041998366,4.71830645976308,4.726042014489343,0.0,-0.78,-0.49,Minus_comp
1720162800,0.08924819700439883,0.08924819700439883,12,3,3.2007993888807524,3.2007993888807524,4.1107559323561444,4.71830645976308,4.7589018075582645,0.0,-0.75,-0.97,Minus_comp
1720249200,0.12616812872832978,0.12616812872832978,12,3,3.9723429557529135,3.9723429557529135,7.570021332731803,4.71830645976308,4.847419404004011,0.0,-0.75,-0.8,Minus_comp
1720335600,0.15732609585758198,0.15732609585758198,12,3,5.218216848876686,5.218216848876686,8.236770338981968,4.71830645976308,4.921624494873065,0.0,-0.75,-0.35,Minus_comp
1720422000,0.1282516539267522,0.1282516539267522,12,3,5.504078507486986,5.504078507486986,3.5751601774979624,4.71830645976308,4.889946154276724,0.0,-0.71,-0.46,Minus_comp
1720508400,0.11702051669103125,0.11702051669103125,12,3,5.480366410731428,5.480366410731428,6.021523561190189,4.71830645976308,4.893770289858496,1.0,-0.54,-0.78,Minus_comp
1720594800,0.10580945410241688,0.10580945410241688,12,3,5.783262021975306,5.783262021975306,6.408995121084742,4.71830645976308,4.895020462340424,0.0,-0.53,-0.41,Minus_comp
1720681200,0.1030555161159488,0.1030555161159488,12,3,6.419381314485535,6.419381314485535,7.100145056634385,4.71830645976308,4.906044927044128,0.0,-0.55,-0.19,Minus_comp
1720767600,0.11063532560669521,0.11063532560669521,12,3,6.312245005194578,6.312245005194578,8.417233027045325,4.71830645976308,4.930194929079565,0.0,-0.46,-0.99,Minus_comp
1720854000,0.1299529733383178,0.1299529733383178,12,3,7.273915697989002,7.273915697989002,9.478835789843245,4.71830645976308,4.9692242686747985,0.0,-0.53,-0.19,Minus_comp
1720940400,0.13041935289483428,0.13041935289483428,12,3,7.830770311351704,7.830770311351704,8.65408688020589,4.71830645976308,4.978673151642255,0.0,-0.46,-0.3,Minus_comp
1721026800,0.11745247457639826,0.11745247457639826,12,3,7.857525195259667,7.857525195259667,8.038553013013921,4.71830645976308,4.967175782535989,0.0,-0.49,-0.66,Minus_comp
1721113200,0.10324737876121591,0.10324737876121591,12,3,7.536806181761127,7.536806181761127,8.079175888672749,4.71830645976308,4.952576233625088,0.0,-0.38,-0.84,Minus_comp
1721199600,0.11626569763963561,0.11626569763963561,12,3,8.601823101221072,8.601823101221072,9.89638188136864,4.71830645976308,4.974002378682426,0.0,-0.6,-0.04,Minus_comp
1721286000,0.10901444348659652,0.10901444348659652,12,3,8.691851381844392,8.691851381844392,8.856197692783795,4.71830645976308,4.967983443835471,0.0,-0.51,-0.66,Minus_comp
1721372400,0.09414474898528015,0.09414474898528015,12,3,8.395849294784437,8.395849294784437,8.59349226880255,4.71830645976308,4.949148966548399,0.0,-0.51,-0.91,Minus_comp
1721458800,0.06093672148815341,0.06093672148815341,12,3,7.820163129283374,7.820163129283374,6.5994601364997925,4.71830645976308,4.901096681949886,0.0,-0.54,-0.9,Minus_comp
1721545200,0.0331184963943139,0.0331184963943139,12,3,8.255699917340241,8.255699917340241,6.35886520949269,4.71830645976308,4.851519122576039,0.0,-0.82,-0.15,Minus_comp
