timestamp,r,rOld,kp,ki,delta,irrigation_old,et0,opt_avg,obs_avg,daily_pluv,compensation,irrigation_error,scenario_id
1687503600,-0.19275698284205567,-0.19275698284205567,12,3,0.28,0.28,6.420277994663035,4.71830645976308,4.171978022369502,0.0,0,0.28,Minus_Plus_no_comp
1687590000,-0.14074850311186615,-0.14074850311186615,12,3,-0.4681437525733242,-0.4681437525733242,6.3387606045021405,4.71830645976308,4.284787033751313,0.0,0.28,-0.95,Minus_Plus_no_comp
1687676400,-0.0841034417631051,-0.0841034417631051,12,3,-0.45,-0.45,7.077332335884068,4.71830645976308,4.411117326727974,0.0,-0.33,-0.45,Minus_Plus_no_comp
1687762800,-0.031740405312148647,-0.031740405312148647,12,3,-0.4668647785249686,-0.4668647785249686,6.229180911248416,4.71830645976308,4.521414653005695,0.0,-0.37,-0.55,Minus_Plus_no_comp
1687849200,0.03200467314418152,0.03200467314418152,12,3,0.864090182383538,0.864090182383538,7.717627618312005,4.71830645976308,4.657884205448264,0.0,-0.65,0.47,Minus_Plus_no_comp
1687935600,0.09905647816109073,0.09905647816109073,12,3,2.315881277069721,2.315881277069721,8.190146658736474,4.71830645976308,4.7973784720045884,0.0,-0.18,0.35,Minus_Plus_no_comp
1688022000,0.10986914514356623,0.10986914514356623,12,3,3.5552407162901263,3.5552407162901263,2.6534944981591777,4.71830645976308,4.808619319520512,0.0,0.09,0.78,Minus_Plus_no_comp
1688108400,0.1476518845059629,0.1476518845059629,12,3,3.621589242156775,3.621589242156775,7.8119211404442055,4.71830645976308,4.879919807089453,0.0,0.53,-0.83,Minus_Plus_no_comp
1688194800,0.13559635388794072,0.13559635388794072,12,3,3.7237119364043307,3.7237119364043307,2.989408376370308,4.71830645976308,4.863389510887821,0.0,0.1,-0.16,Minus_Plus_no_comp
1688281200,0.12249684418072755,0.12249684418072755,12,3,2.994008352459955,2.994008352459955,3.6286065346203205,4.71830645976308,4.851818238560529,0.0,-0.07,-0.94,Minus_Plus_no_comp
1688367600,0.1359598120465143,0.1359598120465143,12,3,3.003443402988939,3.003443402988939,5.9091258835011,4.71830645976308,4.889438219224741,0.0,-0.64,-0.56,Minus_Plus_no_comp
1688454000,0.15737078075956965,0.15737078075956965,12,3,3.7424873698243117,3.7424873698243117,6.621532339824514,4.71830645976308,4.938731022022343,0.0,-0.55,0.01,Minus_Plus_no_comp
1688540400,0.16997510876343527,0.16997510876343527,12,3,3.453664632161005,3.453664632161005,6.395412175418061,4.71830645976308,4.9708888757189715,0.0,-0.5,-0.95,Minus_Plus_no_comp
1688626800,0.1938995709338814,0.1938995709338814,12,3,3.7224568910080023,3.7224568910080023,7.492344925936937,4.71830645976308,5.021990315159621,5.0,-0.5,-0.6,Minus_Plus_no_comp
1688713200,0.17028726457120968,0.17028726457120968,12,3,4.24997100836957,4.24997100836957,3.3788724562330463,4.71830645976308,4.9910028905136326,0.0,-0.51,0.3,Minus_Plus_no_comp
1688799600,0.17234150851332156,0.17234150851332156,12,3,4.881646461214877,4.881646461214877,6.518921569415171,4.71830645976308,5.004653844445763,0.0,-0.42,0.09,Minus_Plus_no_comp
1688886000,0.17763350301636616,0.17763350301636616,12,3,4.918050904300511,4.918050904300511,7.0675670514600375,4.71830645976308,5.023314293029237,0.0,-0.07,-0.56,Minus_Plus_no_comp
1688972400,0.18030035364450323,0.18030035364450323,12,3,5.6709541727716655,5.6709541727716655,6.961944041187434,4.71830645976308,5.036576372623839,0.0,-0.06,0.18,Minus_Plus_no_comp
1689058800,0.1835590373904099,0.1835590373904099,12,3,6.880735489893776,6.880735489893776,7.523781176422247,4.71830645976308,5.0490895917899845,0.0,-0.1,0.62,Minus_Plus_no_comp
1689145200,0.1746044100856534,0.1746044100856534,12,3,6.3070931924936575,6.3070931924936575,7.806608352298979,4.71830645976308,5.04419137103591,0.0,0.08,-0.99,Minus_Plus_no_comp
1689231600,0.16591107773733738,0.16591107773733738,12,3,7.310506437525878,7.310506437525878,7.714035948667738,4.71830645976308,5.036767482065176,22.8,-0.06,0.61,Minus_Plus_no_comp
1689318000,0.0352042481589199,0.0352042481589199,12,3,6.247637227061629,6.247637227061629,2.9961159428327533,4.71830645976308,4.8204177683221525,0.0,0.08,0.4,Minus_Plus_no_comp
1689404400,-0.010579754453278993,-0.010579754453278993,12,3,5.346489932355405,5.346489932355405,5.390782029334142,4.71830645976308,4.731979488350119,0.0,0.01,-0.32,Minus_Plus_no_comp
1689490800,-0.012104067743233105,-0.012104067743233105,12,3,4.601885969646256,4.601885969646256,7.1090569971804145,4.71830645976308,4.726797963392586,0.0,0.23,-0.69,Minus_Plus_no_comp
1689577200,-0.005573224542552701,-0.005573224542552701,12,3,5.573536414426763,5.573536414426763,6.608581357186508,4.71830645976308,4.741052072782981,0.0,-0.2,0.91,Minus_Plus_no_comp
1689663600,0.013199639869763568,0.013199639869763568,12,3,5.508409706983849,5.508409706983849,7.5003116982488045,4.71830645976308,4.778498252973324,0.0,-0.03,-0.33,Minus_Plus_no_comp
1689750000,0.02725253001986787,0.02725253001986787,12,3,4.948801978844704,4.948801978844704,7.063404491828016,4.71830645976308,4.8083413985484285,0.0,-0.04,-0.81,Minus_Plus_no_comp
1689836400,0.057107176910077606,0.057107176910077606,12,3,4.668379272257454,4.668379272257454,7.949048805371062,4.71830645976308,4.862053385392505,0.0,-0.08,-0.81,Minus_Plus_no_comp
1689922800,0.06715608670420967,0.06715608670420967,12,3,5.680434449899668,5.680434449899668,6.202164075023188,4.71830645976308,4.883136626179105,0.0,-0.65,0.69,Minus_Plus_no_comp
