timestamp,r,rOld,kp,ki,delta,irrigation_old,et0,opt_avg,obs_avg,daily_pluv,compensation,irrigation_error,scenario_id
1687503600,-0.19275698284205567,-0.19275698284205567,12,3,0.64,0.64,6.420277994663035,4.71830645976308,4.171978022369502,0.0,0,0.64,Plus_comp
1687590000,-0.1428317923046783,-0.1428317923046783,12,3,0.20060690953449342,0.20060690953449342,6.3387606045021405,4.71830645976308,4.280648211760335,0.0,0.64,0.03,Plus_comp
1687676400,-0.0878021860780605,-0.0878021860780605,12,3,0.5375556260197254,0.5375556260197254,7.077332335884068,4.71830645976308,4.40407759695242,0.0,0.34,0.28,Plus_comp
1687762800,-0.03879037053047936,-0.03879037053047936,12,3,0.9093263009992609,0.9093263009992609,6.229180911248416,4.71830645976308,4.507590638901405,0.0,0.32,0.22,Plus_comp
1687849200,0.018527470865276376,0.018527470865276376,12,3,2.212722810344159,2.212722810344159,7.717627618312005,4.71830645976308,4.630718156555233,0.0,0.18,0.74,Plus_comp
1687935600,0.07166699529060751,0.07166699529060751,12,3,3.3353980893199555,3.3353980893199555,8.190146658736474,4.71830645976308,4.741824790257789,0.0,0.41,0.68,Plus_comp
1688022000,0.06772910809608508,0.06772910809608508,12,3,3.831330767273941,3.831330767273941,2.6534944981591777,4.71830645976308,4.733375982084623,0.0,0.55,0.89,Plus_comp
1688108400,0.09453825220430537,0.09453825220430537,12,3,3.756655253185501,3.756655253185501,7.8119211404442055,4.71830645976308,4.7965030913648,0.0,0.77,0.09,Plus_comp
1688194800,0.07707300136024012,0.07707300136024012,12,3,3.648291247137438,3.648291247137438,2.989408376370308,4.71830645976308,4.776597374653662,0.0,0.55,0.42,Plus_comp
1688281200,0.06456254851151175,0.06456254851151175,12,3,3.2518534584872323,3.2518534584872323,3.6286065346203205,4.71830645976308,4.76782151520909,0.0,0.47,0.03,Plus_comp
1688367600,0.07564103494319954,0.07564103494319954,12,3,3.651718400497084,3.651718400497084,5.9091258835011,4.71830645976308,4.801772805882327,0.0,0.18,0.22,Plus_comp
1688454000,0.09154339333513137,0.09154339333513137,12,3,4.40717688120566,4.40717688120566,6.621532339824514,4.71830645976308,4.8426909773406415,0.0,0.22,0.51,Plus_comp
1688540400,0.09806317532890814,0.09806317532890814,12,3,4.5596037911177065,4.5596037911177065,6.395412175418061,4.71830645976308,4.866698739875764,0.0,0.25,0.03,Plus_comp
1688626800,0.11200130230410127,0.11200130230410127,12,3,5.012865221732328,5.012865221732328,7.492344925936937,4.71830645976308,4.902858250610461,5.0,0.25,0.2,Plus_comp
1688713200,0.07389419064959359,0.07389419064959359,12,3,5.1772624538270176,5.1772624538270176,3.3788724562330463,4.71830645976308,4.851683059337357,0.0,0.25,0.65,Plus_comp
1688799600,0.06678720861678177,0.06678720861678177,12,3,5.542340295283621,5.542340295283621,6.518921569415171,4.71830645976308,4.851447982540207,0.0,0.29,0.54,Plus_comp
1688886000,0.06781283548549413,0.06781283548549413,12,3,5.518086324164652,5.518086324164652,7.0675670514600375,4.71830645976308,4.862721443767743,0.0,0.46,0.22,Plus_comp
1688972400,0.06768731935330581,0.06768731935330581,12,3,5.83964208863831,5.83964208863831,6.961944041187434,4.71830645976308,4.8705168386464495,0.0,0.47,0.59,Plus_comp
1689058800,0.0728562927315024,0.0728562927315024,12,3,6.480238647371175,6.480238647371175,7.523781176422247,4.71830645976308,4.885141823883281,0.0,0.45,0.81,Plus_comp
1689145200,0.07531401629018038,0.07531401629018038,12,3,6.205673378945852,6.205673378945852,7.806608352298979,4.71830645976308,4.8956921322303,0.0,0.54,0.01,Plus_comp
1689231600,0.0760578798174723,0.0760578798174723,12,3,6.7827733807257715,6.7827733807257715,7.714035948667738,4.71830645976308,4.901942760180249,22.8,0.47,0.81,Plus_comp
1689318000,-0.031346303513635015,-0.031346303513635015,12,3,5.559884270211579,5.559884270211579,2.9961159428327533,4.71830645976308,4.699603000321301,0.0,0.54,0.7,Plus_comp
1689404400,-0.06500438612531122,-0.06500438612531122,12,3,4.79097412049553,4.79097412049553,5.390782029334142,4.71830645976308,4.623379286126911,0.0,0.51,0.34,Plus_comp
1689490800,-0.06035184319019164,-0.06035184319019164,12,3,4.20574910614639,4.20574910614639,7.1090569971804145,4.71830645976308,4.632407847163886,0.0,0.62,0.16,Plus_comp
1689577200,-0.04739188596939286,-0.04739188596939286,12,3,4.779092934887798,4.779092934887798,6.608581357186508,4.71830645976308,4.658390864793347,0.0,0.4,0.96,Plus_comp
1689663600,-0.020690123095169738,-0.020690123095169738,12,3,4.887443720092966,4.887443720092966,7.5003116982488045,4.71830645976308,4.711070498978036,0.0,0.49,0.34,Plus_comp
1689750000,0.0023532637999523504,0.0023532637999523504,12,3,4.771024154234287,4.771024154234287,7.063404491828016,4.71830645976308,4.756876998156943,0.0,0.49,0.09,Plus_comp
1689836400,0.038117469061205916,0.038117469061205916,12,3,4.954547024552948,4.954547024552948,7.949048805371062,4.71830645976308,4.8243494919873955,0.0,0.46,0.1,Plus_comp
1689922800,0.05013987393269195,0.05013987393269195,12,3,5.919235504808856,5.919235504808856,6.202164075023188,4.71830645976308,4.851229019076365,0.0,0.18,0.85,Plus_comp
