timestamp,r,rOld,kp,ki,delta,irrigation_old,et0,opt_avg,obs_avg,daily_pluv,compensation,irrigation_error,scenario_id
1625986800,0.07821035245038625,0.07821035245038625,12,3,1.4531552867557938,1.1731552867557937,7.909412676835701,4.71830645976308,4.940822203589666,0.0,0,0.28,Minus_Plus_no_compensation
1626073200,0.1439366815047516,0.1439366815047516,12,3,1.1636812799224325,2.1136812799224325,8.171899400888595,4.71830645976308,5.049001213419347,0.0,0.28,-0.95,Minus_Plus_no_compensation
1626159600,0.20752019915006173,0.20752019915006173,12,3,3.379244089116339,3.8292440891163393,7.307248568315713,4.71830645976308,5.149607605416362,49.2,-0.33,-0.45,Minus_Plus_no_compensation
1626246000,0.05847173170597777,0.05847173170597777,12,3,2.0360776749052656,2.5860776749052654,3.7200181370317593,4.71830645976308,4.655101030679411,0.0,-0.37,-0.55,Minus_Plus_no_compensation
1626332400,0.023166922055145055,0.023166922055145055,12,3,3.351920725260708,2.881920725260708,6.588938290136868,4.71830645976308,4.559663772774451,0.0,-0.65,0.47,Minus_Plus_no_compensation
1626418800,-0.001779643698260166,-0.001779643698260166,12,3,3.107223005125065,2.757223005125065,4.2070949143533625,4.71830645976308,4.518809855062277,10.799999999999999,-0.18,0.35,Minus_Plus_no_compensation
1626505200,-0.06037005219665018,-0.06037005219665018,12,3,2.563027946554434,1.7830279465544339,1.7206288405645938,4.71830645976308,4.379960743523564,0.8,0.09,0.78,Minus_Plus_no_compensation
1626591600,-0.10324676796921145,-0.10324676796921145,12,3,-0.4012329466239356,0.42876705337606436,2.3398193330169916,4.71830645976308,4.281798861611542,0.0,0.53,-0.83,Minus_Plus_no_compensation
1626678000,-0.09626253637774285,-0.09626253637774285,12,3,-0.03620977665954095,0.12379022334045905,5.542148180411579,4.71830645976308,4.295646165478779,0.0,0.1,-0.16,Minus_Plus_no_compensation
1626764400,-0.04785604647066028,-0.04785604647066028,12,3,-0.3089000371865309,0.631099962813469,6.336708517861463,4.71830645976308,4.398265000079493,0.0,-0.07,-0.94,Minus_Plus_no_compensation
1626850800,0.030216619063149718,0.030216619063149718,12,3,1.7386218064086383,2.2986218064086383,7.723088615724408,4.71830645976308,4.578192214987714,0.0,-0.64,-0.56,Minus_Plus_no_compensation
1626937200,0.09327706638382026,0.09327706638382026,12,3,3.8951783734081458,3.885178373408146,6.384988487195638,4.71830645976308,4.723079281043819,0.0,-0.55,0.01,Minus_Plus_no_compensation
1627023600,0.1405930854000216,0.1405930854000216,12,3,4.4247498578026265,5.374749857802627,6.724001721462045,4.71830645976308,4.840125566413955,0.0,-0.5,-0.95,Minus_Plus_no_compensation
1627110000,0.16454340401086712,0.16454340401086712,12,3,6.055783893165375,6.655783893165375,6.639604206034317,4.71830645976308,4.918740778798313,0.0,-0.5,-0.6,Minus_Plus_no_compensation
1627196400,0.15232000198098344,0.15232000198098344,12,3,7.776063074749721,7.476063074749721,6.068344799075018,4.71830645976308,4.937266679893275,0.0,-0.51,0.3,Minus_Plus_no_compensation
1627282800,0.08956423499289913,0.08956423499289913,12,3,7.501686575871407,7.411686575871407,3.7441148307248353,4.71830645976308,4.871846813612432,0.0,-0.42,0.09,Minus_Plus_no_compensation
1627369200,0.035245186823556644,0.035245186823556644,12,3,6.375593558309967,6.935593558309968,5.25782491390273,4.71830645976308,4.815616591337426,1.0,-0.07,-0.56,Minus_Plus_no_compensation
1627455600,-0.016095015681782114,-0.016095015681782114,12,3,6.511226081200556,6.3312260812005565,4.067188753317478,4.71830645976308,4.73908574189155,0.0,-0.06,0.18,Minus_Plus_no_compensation
1627542000,-0.051247512750829206,-0.051247512750829206,12,3,6.475653578119504,5.855653578119504,5.501441403272102,4.71830645976308,4.685994913661382,0.0,-0.1,0.62,Minus_Plus_no_compensation
1627628400,-0.07343591874211441,-0.07343591874211441,12,3,4.299084949997738,5.289084949997738,7.363960029273559,4.71830645976308,4.656095258822797,0.0,0.08,-0.99,Minus_Plus_no_compensation
1627714800,-0.0775409429046541,-0.0775409429046541,12,3,5.677201831333299,5.067201831333299,8.127164249908118,4.71830645976308,4.65413953659481,0.0,-0.06,0.61,Minus_Plus_no_compensation
1627801200,-0.07886330442116864,-0.07886330442116864,12,3,5.134743579871619,4.734743579871618,7.011084171391055,4.71830645976308,4.6550082935238635,9.0,0.08,0.4,Minus_Plus_no_compensation
1627887600,-0.09797033447035566,-0.09797033447035566,12,3,3.8815482158703074,4.201548215870307,7.304828236834061,4.71830645976308,4.611077622025395,0.0,0.01,-0.32,Minus_Plus_no_compensation
1627974000,-0.10131570382041513,-0.10131570382041513,12,3,2.9374566722083477,3.6274566722083477,7.320018177389831,4.71830645976308,4.596869648781557,0.0,0.23,-0.69,Minus_Plus_no_compensation
1628060400,-0.07670464748344226,-0.07670464748344226,12,3,4.802675405801695,3.8926754058016955,8.239496207860649,4.71830645976308,4.636882336941872,0.0,-0.2,0.91,Minus_Plus_no_compensation
1628146800,-0.08184983805867223,-0.08184983805867223,12,3,3.285383604722919,3.615383604722919,4.198759507591638,4.71830645976308,4.624670519584804,0.0,-0.03,-0.33,Minus_Plus_no_compensation
1628233200,-0.04581206947734454,-0.04581206947734454,12,3,3.1404006192668175,3.9504006192668175,8.25634687060054,4.71830645976308,4.6927240633966925,0.0,-0.04,-0.81,Minus_Plus_no_compensation
1628319600,-0.005123128216418797,-0.005123128216418797,12,3,3.6932985297486707,4.503298529748671,7.823891414052509,4.71830645976308,4.766771825111652,0.0,-0.08,-0.81,Minus_Plus_no_compensation
