timestamp,r,rOld,kp,ki,delta,irrigation_old,et0,opt_avg,obs_avg,daily_pluv,compensation,irrigation_error,scenario_id
1625986800,0.0782103524503862,0.0782103524503862,12,3,1.8131552867557936,1.1731552867557935,7.909412676835701,4.71830645976308,4.940822203589666,0.0,0.0,0.64,Plus_Comp
1626073200,0.1414830011861749,0.1414830011861749,12,3,1.7468760751437824,1.7168760751437824,8.171899400888595,4.71830645976308,5.044142320085264,0.0,0.64,0.03,Plus_Comp
1626159600,0.1997234689235715,0.1997234689235715,12,3,2.954932094763256,2.6749320947632564,7.307248568315713,4.71830645976308,5.1346278344228455,49.2,0.34,0.28,Plus_Comp
1626246000,0.0521099677708985,0.0521099677708985,12,3,0.9598999842438772,0.7398999842438772,3.7200181370317593,4.71830645976308,4.646667283860821,0.0,0.32,0.22,Plus_Comp
1626332400,0.0251136036502008,0.0251136036502008,12,3,1.0512844257461071,0.3112844257461072,6.588938290136868,4.71830645976308,4.561495765951773,0.0,0.18,0.74,Plus_Comp
1626418800,0.0210735311595588,0.0210735311595588,12,3,0.5960241493370788,-0.0839758506629211,4.2070949143533625,4.71830645976308,4.549652895769213,10.8,0.41,0.68,Plus_Comp
1626505200,-0.0107910674146555,-0.0107910674146555,12,3,0.3399999999999999,-0.55,1.7206288405645938,4.71830645976308,4.449475971784246,0.8,0.55,0.89,Plus_Comp
1626591600,-0.025276522286706,-0.025276522286706,12,3,-0.68,-0.77,2.339819333016992,4.71830645976308,4.404374204879713,0.0,0.77,0.09,Plus_Comp
1626678000,0.0109587047548909,0.0109587047548909,12,3,-0.13,-0.55,5.542148180411579,4.71830645976308,4.476743491049794,0.0,0.55,0.42,Plus_Comp
1626764400,0.0686736189978453,0.0686736189978453,12,3,-0.0914001720910111,-0.1214001720910111,6.336708517861463,4.71830645976308,4.60449144939168,0.0,0.47,0.03,Plus_Comp
