timestamp,scenario_id,r,rOld,kp,ki,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1656313200,2022,0.13753085137180968,0.12620883795721666,12.940465344488242,3,7.155963642482534,6.596858966145732,8.693094774412245,4.71830645976308,4.85583731113489,0.0
1656399600,2022,0.10307684969279803,0.13753085137180968,12.940465344488242,3,7.019343376854738,7.155963642482534,7.460713537351751,4.71830645976308,4.821383309455879,1.6
1656486000,2022,-0.08918196524445342,0.10307684969279803,12.940465344488242,3,4.263878949253496,7.019343376854738,1.8323231735051733,4.71830645976308,4.629124494518627,0.0
1656572400,2022,-0.019301415573258138,-0.08918196524445342,12.940465344488242,3,5.110261533807614,4.263878949253496,6.425725286268609,4.71830645976308,4.699005044189822,0.0
1656658800,2022,0.053364999843843665,-0.019301415573258138,12.940465344488242,3,6.210693763752337,5.110261533807614,8.481182130641368,4.71830645976308,4.771671459606924,0.0
1656745200,2022,0.11266666184367505,0.053364999843843665,12.940465344488242,3,7.316084851262735,6.210693763752337,9.684100900879589,4.71830645976308,4.830973121606755,0.0
1656831600,2022,0.09480793154281102,0.11266666184367505,12.940465344488242,3,7.369408365336275,7.316084851262735,7.875822878948619,4.71830645976308,4.813114391305891,0.0
1656918000,2022,0.10148301552826092,0.09480793154281102,12.940465344488242,3,7.760236104906321,7.369408365336275,8.846129638751195,4.71830645976308,4.8197894752913415,0.0
1657004400,2022,0.0872161932110034,0.10148301552826092,12.940465344488242,3,7.837265364766889,7.760236104906321,8.353871892123982,4.71830645976308,4.8055226529740835,0.0
1657090800,2022,0.0633585296055983,0.0872161932110034,12.940465344488242,3,7.71861168449748,7.837265364766889,8.10868026961472,4.71830645976308,4.781664989368679,0.0
1657177200,2022,-0.012534694991334253,0.0633585296055983,12.940465344488242,3,6.698913956745409,7.71861168449748,5.27960920736311,4.71830645976308,4.705771764771746,11.6
1657263600,2022,-0.341472746079307,-0.012534694991334253,12.940465344488242,3,0,6.698913956745409,7.275206390354677,4.71830645976308,4.376833713683773,0.0
1657350000,2022,-0.10822003648125936,-0.341472746079307,12.940465344488242,3,4.111622763537811,1.4178842679200743,7.121172904786319,4.71830645976308,4.610086423281821,0.0
1657436400,2022,-0.018664035831236162,-0.10822003648125936,12.940465344488242,3,5.214526978846695,4.111622763537811,7.612583271961939,4.71830645976308,4.699642423931844,0.0
1657522800,2022,0.05036343103365358,-0.018664035831236162,12.940465344488242,3,6.258864814730571,5.214526978846695,8.472336750464112,4.71830645976308,4.768669890796734,0.0
1657609200,2022,0.056153545974883916,0.05036343103365358,12.940465344488242,3,6.5022522343928175,6.258864814730571,7.4879930375083275,4.71830645976308,4.774460005737964,0.0
1657695600,2022,0.015533302125907275,0.056153545974883916,12.940465344488242,3,6.023207282958196,6.5022522343928175,5.439558555641069,4.71830645976308,4.733839761888987,0.0
1657782000,2022,0.06244145909984406,0.015533302125907275,12.940465344488242,3,6.817545039952772,6.023207282958196,8.254676604732598,4.71830645976308,4.780747918862924,0.0
1657868400,2022,0.10509898083223329,0.06244145909984406,12.940465344488242,3,7.684850164109209,6.817545039952772,9.447916516172471,4.71830645976308,4.823405440595313,0.0
1657954800,2022,0.10489992312414147,0.10509898083223329,12.940465344488242,3,7.996974034108518,7.684850164109209,8.968687582898376,4.71830645976308,4.823206382887221,0.0
1658041200,2022,0.07089837646643465,0.10489992312414147,12.940465344488242,3,7.7696733273247665,7.996974034108518,7.701644419417017,4.71830645976308,4.789204836229515,0.0
1658127600,2022,0.04058357036050528,0.07089837646643465,12.940465344488242,3,7.499136340567623,7.7696733273247665,7.236620092977568,4.71830645976308,4.7588900301235855,0.0
1658214000,2022,0.042725883492381614,0.04058357036050528,12.940465344488242,3,7.655036519884856,7.499136340567623,7.976539558735554,4.71830645976308,4.7610323432554615,0.0
1658300400,2022,0.0638766124902375,0.042725883492381614,12.940465344488242,3,8.120366632962986,7.655036519884856,9.031637030513592,4.71830645976308,4.782183072253318,0.0
1658386800,2022,0.05375985382860259,0.0638766124902375,12.940465344488242,3,8.150730629589356,8.120366632962986,8.523521442036436,4.71830645976308,4.772066313591683,0.0
1687503600,2023,-0.5421802834338609,0,12.940465344488242,3,0,0,6.420277994663035,4.71830645976308,4.17612617632922,0.0
1687590000,2023,-0.2734966712368807,-0.5421802834338609,12.940465344488242,3,0,0,6.3387606045021405,4.71830645976308,4.444809788526199,0.0
1687676400,2023,-0.06448205204719967,-0.2734966712368807,12.940465344488242,3,5.167701238530174,2.656400958556299,7.077332335884068,4.71830645976308,4.653824407715881,0.0
1687762800,2023,-0.046646327349896086,-0.06448205204719967,12.940465344488242,3,5.258564833819776,5.167701238530174,6.229180911248416,4.71830645976308,4.671660132413185,0.0
1687849200,2023,0.0017022602056303332,-0.046646327349896086,12.940465344488242,3,5.889324836153912,5.258564833819776,7.717627618312005,4.71830645976308,4.72000871996871,0.0
1687935600,2023,0.03761819717011479,0.0017022602056303332,12.940465344488242,3,6.466948365267991,5.889324836153912,8.190146658736474,4.71830645976308,4.755924656933195,0.0
1688022000,2023,-0.0693852320783992,0.03761819717011479,12.940465344488242,3,4.874118501101,6.466948365267991,2.6534944981591777,4.71830645976308,4.648921227684681,0.0
1688108400,2023,-0.002866448038775591,-0.0693852320783992,12.940465344488242,3,5.72630317660692,4.874118501101,7.8119211404442055,4.71830645976308,4.715440011724304,0.0
1688194800,2023,-0.07869792452706059,-0.002866448038775591,12.940465344488242,3,4.508914809507711,5.72630317660692,2.989408376370308,4.71830645976308,4.63960853523602,0.0
1688281200,2023,-0.09390029978460868,-0.07869792452706059,12.940465344488242,3,4.030488099979679,4.508914809507711,3.6286065346203205,4.71830645976308,4.624406159978472,0.0
1688367600,2023,-0.041653301794396344,-0.09390029978460868,12.940465344488242,3,4.581628661442379,4.030488099979679,5.9091258835011,4.71830645976308,4.676653157968684,0.0
1688454000,2023,0.004333641280274949,-0.041653301794396344,12.940465344488242,3,5.189722028439942,4.581628661442379,6.621532339824514,4.71830645976308,4.722640101043355,0.0
1688540400,2023,0.021205629772980555,0.004333641280274949,12.940465344488242,3,5.471670300141344,5.189722028439942,6.395412175418061,4.71830645976308,4.739512089536061,0.0
1688626800,2023,0.05529168773120935,0.021205629772980555,12.940465344488242,3,6.0786348150736496,5.471670300141344,7.492344925936937,4.71830645976308,4.7735981474942895,5.0
1688713200,2023,-0.172916708667037,0.05529168773120935,12.940465344488242,3,0,6.0786348150736496,3.3788724562330463,4.71830645976308,4.545389751096043,0.0
1688799600,2023,0.017936616390833767,-0.172916708667037,12.940465344488242,3,5.130302532124023,2.606761844159796,6.518921569415171,4.71830645976308,4.736243076153914,0.0
