timestamp,r,rOld,kp,ki,delta,irrigation_old,et0,opt_avg,obs_avg,daily_pluv,compensation,irrigation_error,scenario_id
1625986800,0.0782103524503862,0.0782103524503862,12,3,1.4531552867557938,1.4531552867557938,7.909412676835701,4.71830645976308,4.940822203589666,0.0,0.0,0.28,Minus_Plus_Comp
1626073200,0.1439366815047516,0.1439366815047516,12,3,1.4436812799224328,1.4436812799224328,8.171899400888595,4.71830645976308,5.049001213419347,0.0,0.28,-0.95,Minus_Plus_Comp
1626159600,0.2054830656289884,0.2054830656289884,12,3,2.6786870863002408,2.6786870863002408,7.307248568315713,4.71830645976308,5.145356593932821,49.2,-0.33,-0.45,Minus_Plus_Comp
1626246000,0.0641984854174469,0.0641984854174469,12,3,0.9958675800140836,0.9958675800140836,3.7200181370317593,4.71830645976308,4.662940158740144,0.0,-0.37,-0.55,Minus_Plus_Comp
1626332400,0.0389697555770885,0.0389697555770885,12,3,1.9300320886610485,1.9300320886610485,6.588938290136868,4.71830645976308,4.581805478751581,0.0,-0.65,0.47,Minus_Plus_Comp
1626418800,0.028994273528029,0.028994273528029,12,3,2.427309124656421,2.427309124656421,4.2070949143533625,4.71830645976308,4.563964538785177,10.8,-0.18,0.35,Minus_Plus_Comp
1626505200,-0.0205931062513878,-0.0205931062513878,12,3,2.4604812485492555,2.4604812485492555,1.7206288405645938,4.71830645976308,4.441481520102886,0.8,0.09,0.78,Minus_Plus_Comp
1626591600,-0.0577367660726595,-0.0577367660726595,12,3,0.4815470324760166,0.4815470324760166,2.339819333016992,4.71830645976308,4.360854583888759,0.0,0.53,-0.83,Minus_Plus_Comp
1626678000,-0.0452540769794834,-0.0452540769794834,12,3,0.2355770706556788,0.2355770706556788,5.542148180411579,4.71830645976308,4.386448430371988,0.0,0.1,-0.16,Minus_Plus_Comp
1626764400,0.0017761385359351,0.0017761385359351,12,3,-0.0647319275514923,-0.0647319275514923,6.336708517861463,4.71830645976308,4.493628107239079,0.0,-0.07,-0.94,Minus_Plus_Comp
1626850800,0.0776851284966011,0.0776851284966011,12,3,1.159231337466303,1.159231337466303,7.723088615724408,4.71830645976308,4.670638912224533,0.0,-0.64,-0.56,Minus_Plus_Comp
1626937200,0.1435539147156734,0.1435539147156734,12,3,2.9403185162421908,2.9403185162421908,6.384988487195638,4.71830645976308,4.820338429920103,0.0,-0.55,0.01,Minus_Plus_Comp
1627023600,0.19934581602356,0.19934581602356,12,3,3.75785878000751,3.75785878000751,6.724001721462045,4.71830645976308,4.9465951332365,0.0,-0.5,-0.95,Minus_Plus_Comp
1627110000,0.2299534183505008,0.2299534183505008,12,3,4.715010262982302,4.715010262982302,6.639604206034317,4.71830645976308,5.028527817897093,0.0,-0.5,-0.6,Minus_Plus_Comp
1627196400,0.2287691681652191,0.2287691681652191,12,3,6.197106765254579,6.197106765254579,6.068344799075018,4.71830645976308,5.056736556029884,0.0,-0.51,0.3,Minus_Plus_Comp
1627282800,0.1832008054631396,0.1832008054631396,12,3,6.709888829219044,6.709888829219044,3.7441148307248353,4.71830645976308,5.010292198777472,0.0,-0.42,0.09,Minus_Plus_Comp
1627369200,0.1346272071815505,0.1346272071815505,12,3,6.040887271384626,6.040887271384626,5.25782491390273,4.71830645976308,4.96787032319452,1.0,-0.07,-0.56,Minus_Plus_Comp
1627455600,0.0776567876735377,0.0776567876735377,12,3,5.830212600309085,5.830212600309085,4.067188753317478,4.71830645976308,4.898638273965831,0.0,-0.06,0.18,Minus_Plus_Comp
1627542000,0.0425192483412704,0.0425192483412704,12,3,6.256119873345688,6.256119873345688,5.501441403272102,4.71830645976308,4.851936589980859,0.0,-0.1,0.62,Minus_Plus_Comp
1627628400,0.0221267849569644,0.0221267849569644,12,3,5.007790667604909,5.007790667604909,7.363960029273559,4.71830645976308,4.825263163021793,0.0,0.08,-0.99,Minus_Plus_Comp
1627714800,0.0143800494399206,0.0143800494399206,12,3,5.627969989720146,5.627969989720146,8.127164249908118,4.71830645976308,4.8152967359961965,0.0,-0.06,0.61,Minus_Plus_Comp
1627801200,0.00380808344941,0.00380808344941,12,3,5.8325306481822485,5.8325306481822485,7.011084171391055,4.71830645976308,4.800412595658032,9.0,0.08,0.4,Minus_Plus_Comp
1627887600,-0.030631970607833,-0.030631970607833,12,3,4.997354087671831,4.997354087671831,7.304828236834061,4.71830645976308,4.733245931576993,0.0,0.01,-0.32,Minus_Plus_Comp
1627974000,-0.0509546082849229,-0.0509546082849229,12,3,3.680618610691985,3.680618610691985,7.320018177389831,4.71830645976308,4.691084824945059,0.0,0.23,-0.69,Minus_Plus_Comp
1628060400,-0.0460752113999572,-0.0460752113999572,12,3,4.710945739111701,4.710945739111701,8.239496207860649,4.71830645976308,4.698736983582433,0.0,-0.2,0.91,Minus_Plus_Comp
1628146800,-0.0602171424411054,-0.0602171424411054,12,3,4.060591139294606,4.060591139294606,4.198759507591638,4.71830645976308,4.671997193323834,0.0,-0.03,-0.33,Minus_Plus_Comp
1628233200,-0.0375619818300594,-0.0375619818300594,12,3,3.44976712113698,3.44976712113698,8.25634687060054,4.71830645976308,4.715156663795456,0.0,-0.04,-0.81,Minus_Plus_Comp
1628319600,-0.0082818680237125,-0.0082818680237125,12,3,3.046282882742004,3.046282882742004,7.823891414052509,4.71830645976308,4.767822280978036,0.0,-0.08,-0.81,Minus_Plus_Comp
1628406000,0.0221039933182261,0.0221039933182261,12,3,4.817225198799948,4.817225198799948,6.805842568347599,4.71830645976308,4.820020707640617,0.0,-0.65,0.69,Minus_Plus_Comp
